step,energy
229,-547.1195151129148
230,-547.1195468896184
231,-547.1195780340133
232,-547.1196085560639
233,-547.1196384656871
234,-547.1196677727462
235,-547.119696487049
236,-547.1197246183436
237,-547.1197521763095
238,-547.1197791705602
239,-547.1198056106334
240,-547.1198315059924
241,-547.1198568660213
242,-547.1198817000194
243,-547.1199060171995
244,-547.1199298266928
245,-547.1199531375302
246,-547.1199759586569
247,-547.1199982989189
248,-547.1200201670658
249,-547.1200415717503
250,-547.1200625215212
251,-547.120083024828
252,-547.1201030900135
253,-547.120122725321
254,-547.120141938882
255,-547.1201607387279
256,-547.1201791327769
257,-547.1201971288432
258,-547.1202147346314
259,-547.1202319577368
260,-547.1202488056464
261,-547.1202652857356
262,-547.1202814052747
263,-547.1202971714201
264,-547.1203125912211
265,-547.1203276716176
266,-547.1203424194398
267,-547.1203568414101
268,-547.1203709441426
269,-547.1203847341427
270,-547.12039821781
271,-547.1204114014363
272,-547.1204242912088
273,-547.1204368932085
274,-547.120449213411
275,-547.1204612576901
276,-547.1204730318174
277,-547.120484541459
278,-547.1204957921841
279,-547.1205067894595
280,-547.1205175386541
281,-547.1205280450366
282,-547.1205383137833
283,-547.1205483499702
284,-547.1205581585806
285,-547.1205677445054
286,-547.1205771125401
287,-547.1205862673908
288,-547.1205952136744
289,-547.120603955916
290,-547.1206124985566
291,-547.1206208459479
292,-547.120629002357
293,-547.120636971968
294,-547.1206447588818
295,-547.1206523671161
296,-547.1206598006111
297,-547.1206670632243
298,-547.1206741587399
299,-547.1206810908606
300,-547.120687863217
301,-547.1206944793641
302,-547.1207009427847
303,-547.1207072568886
304,-547.120713425016
305,-547.1207194504383
306,-547.1207253363565
307,-547.1207310859069
308,-547.1207367021591
309,-547.1207421881182
310,-547.1207475467254
311,-547.120752780859
312,-547.1207578933382
313,-547.1207628869203
314,-547.1207677643041
315,-547.1207725281304
316,-547.1207771809825
317,-547.1207817253899
318,-547.1207861638261
319,-547.1207904987092
320,-547.1207947324096
321,-547.1207988672412
322,-547.1208029054698
323,-547.120806849311
324,-547.1208107009312
325,-547.1208144624511
326,-547.1208181359419
327,-547.1208217234316
328,-547.1208252269015
329,-547.1208286482905
330,-547.120831989493
331,-547.1208352523626
332,-547.1208384387104
333,-547.1208415503077
334,-547.1208445888864
335,-547.1208475561381
336,-547.12085045372
337,-547.1208532832464
338,-547.1208560463022
339,-547.1208587444282
340,-547.1208613791395
341,-547.1208639519099
342,-547.1208664641829
343,-547.1208689173708
344,-547.1208713128483
345,-547.1208736519644
346,-547.1208759360356
347,-547.1208781663483
348,-547.1208803441584
349,-547.1208824706943
350,-547.1208845471568
351,-547.1208865747183
352,-547.1208885545246
353,-547.1208904876946
354,-547.1208923753223
355,-547.1208942184769
356,-547.1208960182029
357,-547.1208977755181
358,-547.120899491421
359,-547.1209011668848
360,-547.1209028028596
361,-547.1209044002755
362,-547.1209059600392
363,-547.1209074830379
364,-547.1209089701364
365,-547.1209104221817
366,-547.12091184
367,-547.1209132243974
368,-547.1209145761633
369,-547.1209158960676
370,-547.1209171848612
371,-547.1209184432794
372,-547.1209196720401
373,-547.1209208718429
374,-547.1209220433739
375,-547.1209231872992
376,-547.1209243042728
377,-547.1209253949321
378,-547.120926459899
379,-547.1209274997833
380,-547.1209285151766
381,-547.1209295066604
382,-547.1209304747997
383,-547.1209314201483
384,-547.1209323432469
385,-547.1209332446208
386,-547.1209341247865
387,-547.1209349842462
388,-547.1209358234921
389,-547.1209366430022
390,-547.1209374432452
391,-547.1209382246785
392,-547.1209389877489
393,-547.1209397328918
394,-547.120940460533
395,-547.1209411710885
396,-547.1209418649638
397,-547.1209425425544
398,-547.1209432042482
399,-547.1209438504229
400,-547.1209444814472
401,-547.1209450976814
402,-547.1209456994758
403,-547.1209462871761
404,-547.1209468611164
405,-547.1209474216239
406,-547.1209479690176
407,-547.1209485036105
408,-547.1209490257061
409,-547.1209495356035
410,-547.1209500335923
411,-547.1209505199548
412,-547.1209509949689
413,-547.1209514589048
414,-547.120951912026
415,-547.1209523545909
416,-547.1209527868497
417,-547.1209532090485
418,-547.1209536214271
419,-547.1209540242191
420,-547.1209544176537
421,-547.1209548019535
422,-547.1209551773355
423,-547.1209555440131
424,-547.1209559021936
425,-547.1209562520796
426,-547.1209565938689
427,-547.1209569277542
428,-547.1209572539251
429,-547.1209575725646
430,-547.1209578838518
431,-547.1209581879631
432,-547.1209584850694
433,-547.1209587753381
434,-547.1209590589317
435,-547.1209593360104
436,-547.1209596067289
437,-547.1209598712393
438,-547.1209601296889
439,-547.1209603822247
440,-547.1209606289844
441,-547.120960870109
442,-547.1209611057324
443,-547.1209613359837
444,-547.1209615609938
445,-547.1209617808876
446,-547.1209619957859
447,-547.1209622058077
448,-547.1209624110722
449,-547.1209626116909
450,-547.1209628077744
451,-547.1209629994321
452,-547.12096318677
453,-547.1209633698904
454,-547.1209635488941
455,-547.1209637238803
456,-547.1209638949449
457,-547.1209640621803
458,-547.1209642256797
459,-547.1209643855306
460,-547.1209645418228
461,-547.1209646946386
462,-547.1209648440627
463,-547.1209649901764
464,-547.1209651330578
465,-547.120965272785
466,-547.1209654094321
467,-547.1209655430742
468,-547.1209656737827
469,-547.1209658016287
470,-547.1209659266788
471,-547.1209660490014
472,-547.1209661686606
473,-547.1209662857201
474,-547.1209664002434
475,-547.1209665122907
476,-547.1209666219202
477,-547.1209667291915
478,-547.1209668341594
479,-547.1209669368799
480,-547.1209670374066
481,-547.1209671357911
482,-547.1209672320866
483,-547.1209673263422
484,-547.1209674186065
485,-547.1209675089267
486,-547.1209675973502
487,-547.1209676839225
488,-547.1209677686871
489,-547.1209678516883
490,-547.1209679329676
491,-547.1209680125662
492,-547.1209680905241
493,-547.1209681668823
494,-547.1209682416775
495,-547.1209683149472
496,-547.1209683867285
497,-547.1209684570573
498,-547.1209685259677
499,-547.1209685934947
500,-547.1209686596695
501,-547.1209687245259
502,-547.1209687880964
503,-547.120968850411
504,-547.120968911499
505,-547.1209689713907
506,-547.1209690301139
507,-547.1209690876982
508,-547.1209691441691
509,-547.120969199555
510,-547.1209692538813
511,-547.1209693071725
512,-547.120969359455
513,-547.1209694107521
514,-547.120969461087
515,-547.1209695104835
516,-547.1209695589645
517,-547.120969606551
518,-547.1209696532652
519,-547.120969699128
520,-547.12096974416
521,-547.1209697883799
522,-547.1209698318088
523,-547.1209698744657
524,-547.1209699163675
525,-547.120969957534
526,-547.120969997982
527,-547.1209700377293
528,-547.1209700767928
529,-547.1209701151873
530,-547.120970152932
531,-547.1209701900402
532,-547.120970226527
533,-547.1209702624093
534,-547.1209702976993
535,-547.1209703324138
536,-547.1209703665646
537,-547.1209704001668
538,-547.1209704332318
539,-547.1209704657746
540,-547.1209704978056
541,-547.1209705293394
542,-547.1209705603861
543,-547.1209705909588
544,-547.1209706210686
545,-547.1209706507268
546,-547.1209706799425
547,-547.1209707087289
548,-547.1209707370958
549,-547.1209707650522
550,-547.1209707926082
551,-547.1209708197756
552,-547.120970846561
553,-547.1209708729749
554,-547.1209708990258
555,-547.1209709247233
556,-547.1209709500755
557,-547.1209709750915
558,-547.120970999778
559,-547.1209710241442
560,-547.1209710481963
561,-547.1209710719442
562,-547.1209710953934
563,-547.1209711185521
564,-547.1209711414275
565,-547.120971164026
566,-547.120971186353
567,-547.1209712084182
568,-547.1209712302255
569,-547.1209712517824
570,-547.1209712730949
571,-547.120971294167
572,-547.1209713150073
573,-547.1209713356202
574,-547.1209713560114
575,-547.1209713761858
576,-547.1209713961498
577,-547.1209714159078
578,-547.1209714354642
579,-547.1209714548249
580,-547.1209714739947
581,-547.120971492978
582,-547.1209715117791
583,-547.1209715304028
584,-547.1209715488535
585,-547.1209715671357
586,-547.1209715852525
587,-547.1209716032091
588,-547.120971621009
589,-547.120971638656
590,-547.1209716561539
591,-547.1209716735057
592,-547.1209716907173
593,-547.1209717077892
594,-547.1209717247268
595,-547.1209717415323
596,-547.1209717582099
597,-547.1209717747619
598,-547.1209717911922
599,-547.1209718075029
600,-547.1209718236987
601,-547.1209718397809
602,-547.120971855752
603,-547.1209718716159
604,-547.1209718873757
605,-547.1209719030322
606,-547.1209719185894
607,-547.1209719340495
608,-547.1209719494146
609,-547.1209719646868
610,-547.1209719798696
611,-547.1209719949645
612,-547.1209720099738
613,-547.120972024899
614,-547.1209720397433
615,-547.1209720545082
616,-547.1209720691961
617,-547.1209720838079
618,-547.1209720983471
619,-547.1209721128145
620,-547.1209721272121
621,-547.1209721415413
622,-547.1209721558046
623,-547.1209721700035
624,-547.12097218414
625,-547.1209721982151
626,-547.1209722122303
627,-547.1209722261865
628,-547.1209722400876
629,-547.1209722539325
630,-547.1209722677239
631,-547.1209722814632
632,-547.1209722951512
633,-547.1209723087896
634,-547.1209723223798
635,-547.1209723359236
636,-547.1209723494205
637,-547.1209723628729
638,-547.1209723762834
639,-547.1209723896502
640,-547.120972402976
641,-547.1209724162617
642,-547.1209724295089
643,-547.1209724427176
644,-547.1209724558897
645,-547.1209724690256
646,-547.1209724821263
647,-547.1209724951939
648,-547.1209725082279
649,-547.1209725212295
650,-547.1209725342007
651,-547.1209725471408
652,-547.1209725600513
653,-547.1209725729334
654,-547.1209725857871
655,-547.120972598614
656,-547.1209726114146
657,-547.1209726241897
658,-547.1209726369386
659,-547.1209726496647
660,-547.1209726623671
661,-547.1209726750467
662,-547.1209726877031
663,-547.1209727003388
664,-547.1209727129533
665,-547.1209727255479
666,-547.120972738123
667,-547.1209727506782
668,-547.1209727632155
669,-547.1209727757345
670,-547.1209727882361
671,-547.1209728007203
672,-547.1209728131892
673,-547.1209728256417
674,-547.1209728380791
675,-547.120972850502
676,-547.1209728629099
677,-547.1209728753032
678,-547.1209728876836
679,-547.1209729000511
680,-547.1209729124063
681,-547.1209729247493
682,-547.12097293708
683,-547.1209729493996
684,-547.1209729617083
685,-547.1209729740061
686,-547.1209729862933
687,-547.1209729985717
688,-547.1209730108399
689,-547.1209730230989
690,-547.1209730353489
691,-547.1209730475906
692,-547.1209730598242
693,-547.1209730720493
694,-547.1209730842678
695,-547.1209730964782
696,-547.120973108682
697,-547.1209731208795
698,-547.1209731330699
699,-547.1209731452539
700,-547.1209731574331
701,-547.1209731696057
702,-547.1209731817733
703,-547.1209731939359
704,-547.1209732060934
705,-547.1209732182466
706,-547.1209732303951
707,-547.1209732425398
708,-547.1209732546797
709,-547.120973266816
710,-547.1209732789505
711,-547.1209732910796
712,-547.1209733032066
713,-547.1209733153308
714,-547.1209733274518
715,-547.1209733395693
716,-547.1209733516863
717,-547.1209733637995
718,-547.1209733759115
719,-547.1209733880216
720,-547.1209734001299
721,-547.1209734122359
722,-547.1209734243415
723,-547.1209734364455
724,-547.1209734485491
725,-547.1209734606508
726,-547.1209734727522
727,-547.1209734848527
728,-547.1209734969528
729,-547.1209735090528
730,-547.1209735211526
731,-547.1209735332523
732,-547.1209735453511
733,-547.1209735574505
734,-547.1209735695509
735,-547.1209735816512
736,-547.120973593751
737,-547.1209736058526
738,-547.120973617955
739,-547.1209736300577
740,-547.1209736421613
741,-547.1209736542661
742,-547.1209736663715
743,-547.1209736784784
744,-547.1209736905868
745,-547.1209737026959
746,-547.1209737148075
747,-547.1209737269196
748,-547.1209737390345
749,-547.1209737511507
750,-547.1209737632682
751,-547.1209737753886
752,-547.1209737875103
753,-547.1209737996336
754,-547.1209738117599
755,-547.1209738238877
756,-547.120973836018
757,-547.120973848151
758,-547.1209738602852
759,-547.1209738724232
760,-547.1209738845635
761,-547.1209738967062
762,-547.1209739088512
763,-547.1209739209996
764,-547.1209739331504
765,-547.1209739453041
766,-547.1209739574606
767,-547.1209739696203
768,-547.1209739817834
769,-547.1209739939483
770,-547.1209740061179
771,-547.1209740182891
772,-547.1209740304636
773,-547.1209740426424
774,-547.1209740548237
775,-547.1209740670088
776,-547.1209740791979
777,-547.1209740913898
778,-547.1209741035846
779,-547.1209741157834
780,-547.1209741279863
781,-547.1209741401918
782,-547.1209741524011
783,-547.1209741646147
784,-547.1209741768317
785,-547.1209741890523
786,-547.1209742012774
787,-547.1209742135057
788,-547.120974225738
789,-547.1209742379745
790,-547.1209742502137
791,-547.1209742624587
792,-547.1209742747072
793,-547.1209742869584
794,-547.1209742992149
795,-547.120974311475
796,-547.1209743237391
797,-547.1209743360083
798,-547.1209743482812
799,-547.1209743605576
800,-547.1209743728399
801,-547.1209743851246
802,-547.1209743974146
803,-547.1209744097084
804,-547.1209744220067
805,-547.1209744343097
806,-547.1209744466164
807,-547.1209744589282
808,-547.1209744712444
809,-547.1209744835643
810,-547.1209744958892
811,-547.1209745082185
812,-547.120974520552
813,-547.1209745328905
814,-547.1209745452333
815,-547.1209745575807
816,-547.1209745699343
817,-547.1209745822899
818,-547.1209745946511
819,-547.1209746070173
820,-547.1209746193867
821,-547.1209746317635
822,-547.1209746441434
823,-547.1209746565279
824,-547.120974668917
825,-547.1209746813118
826,-547.1209746937103
827,-547.1209747061146
828,-547.1209747185231
829,-547.1209747309364
830,-547.1209747433542
831,-547.1209747557778
832,-547.1209747682051
833,-547.1209747806377
834,-547.1209747930756
835,-547.1209748055181
836,-547.1209748179659
837,-547.1209748304185
838,-547.1209748428755
839,-547.1209748553384
840,-547.1209748678052
841,-547.1209748802777
842,-547.1209748927548
843,-547.1209749052368
844,-547.1209749177243
845,-547.1209749302172
846,-547.1209749427144
847,-547.120974955216
848,-547.1209749677236
849,-547.1209749802362
850,-547.1209749927535
851,-547.1209750052758
852,-547.1209750178037
853,-547.1209750303368
854,-547.1209750428749
855,-547.1209750554185
856,-547.1209750679661
857,-547.1209750805199
858,-547.120975093079
859,-547.1209751056418
860,-547.1209751182112
861,-547.1209751307847
862,-547.120975143364
863,-547.1209751559485
864,-547.1209751685386
865,-547.1209751811335
866,-547.1209751937332
867,-547.1209752063388
868,-547.1209752189494
869,-547.1209752315648
870,-547.120975244186
871,-547.1209752568127
872,-547.1209752694442
873,-547.120975282081
874,-547.1209752947236
875,-547.120975307371
876,-547.1209753200242
877,-547.1209753326818
878,-547.1209753453452
879,-547.1209753580142
880,-547.1209753706885
881,-547.1209753833682
882,-547.1209753960528
883,-547.1209754087432
884,-547.1209754214389
885,-547.1209754341397
886,-547.1209754468455
887,-547.1209754595574
888,-547.1209754722745
889,-547.1209754849973
890,-547.1209754977252
891,-547.120975510458
892,-547.1209755231976
893,-547.1209755359412
894,-547.120975548691
895,-547.1209755614459
896,-547.1209755742059
897,-547.120975586972
898,-547.1209755997437
899,-547.1209756125202
900,-547.1209756253028
901,-547.1209756380904
902,-547.1209756508837
903,-547.1209756636825
904,-547.1209756764865
905,-547.1209756892965
906,-547.1209757021115
907,-547.1209757149322
908,-547.1209757277582
909,-547.1209757405899
910,-547.1209757534272
911,-547.1209757662698
912,-547.1209757791179
913,-547.1209757919714
914,-547.1209758048315
915,-547.1209758176961
916,-547.1209758305667
917,-547.1209758434427
918,-547.1209758563244
919,-547.120975869211
920,-547.1209758821042
921,-547.1209758950027
922,-547.1209759079059
923,-547.1209759208156
924,-547.1209759337312
925,-547.1209759466515
926,-547.1209759595782
927,-547.1209759725095
928,-547.1209759854478
929,-547.1209759983911
930,-547.1209760113394
931,-547.1209760242936
932,-547.1209760372536
933,-547.1209760502195
934,-547.1209760631904
935,-547.120976076168
936,-547.1209760891504
937,-547.1209761021383
938,-547.1209761151324
939,-547.1209761281318
940,-547.1209761411378
941,-547.1209761541486
942,-547.1209761671645
943,-547.1209761801875
944,-547.1209761932155
945,-547.1209762062492
946,-547.1209762192889
947,-547.120976232334
948,-547.1209762453846
949,-547.1209762584414
950,-547.120976271503
951,-547.1209762845716
952,-547.1209762976447
953,-547.120976310725
954,-547.1209763238098
955,-547.1209763369004
956,-547.1209763499978
957,-547.1209763631
958,-547.1209763762087
959,-547.1209763893222
960,-547.1209764024413
961,-547.1209764155673
962,-547.1209764286983
963,-547.1209764418356
964,-547.1209764549791
965,-547.120976468127
966,-547.1209764812813
967,-547.1209764944416
968,-547.1209765076085
969,-547.12097652078
970,-547.1209765339574
971,-547.1209765471408
972,-547.1209765603303
973,-547.1209765735255
974,-547.1209765867268
975,-547.1209765999326
976,-547.1209766131454
977,-547.1209766263644
978,-547.120976639588
979,-547.1209766528187
980,-547.1209766660544
981,-547.1209766792964
982,-547.1209766925443
983,-547.1209767057983
984,-547.1209767190568
985,-547.1209767323223
986,-547.1209767455938
987,-547.1209767588708
988,-547.1209767721539
989,-547.1209767854428
990,-547.1209767987378
991,-547.1209768120386
992,-547.1209768253448
993,-547.1209768386574
994,-547.1209768519765
995,-547.1209768653003
996,-547.1209768786307
997,-547.120976891967
998,-547.120976905309
999,-547.1209769186574
1000,-547.1209769320116
