step,energy
775,-547.7989080272376
776,-547.7989080272376
777,-547.7989080272375
778,-547.7989080272375
779,-547.7989080272375
780,-547.7989080272376
781,-547.7989080272378
782,-547.7989080272375
783,-547.7989080272373
784,-547.7989080272376
785,-547.7989080272375
786,-547.7989080272374
787,-547.7989080272378
788,-547.7989080272376
789,-547.7989080272378
790,-547.7989080272375
791,-547.7989080272378
792,-547.7989080272376
793,-547.7989080272376
794,-547.7989080272375
795,-547.7989080272378
796,-547.7989080272376
797,-547.7989080272376
798,-547.798908027238
799,-547.7989080272375
800,-547.7989080272375
801,-547.7989080272374
802,-547.7989080272378
803,-547.7989080272375
804,-547.7989080272378
805,-547.7989080272378
806,-547.7989080272375
807,-547.7989080272376
808,-547.7989080272375
809,-547.7989080272376
810,-547.7989080272374
811,-547.7989080272376
812,-547.7989080272376
813,-547.7989080272376
814,-547.7989080272379
815,-547.7989080272379
816,-547.7989080272376
817,-547.7989080272374
818,-547.7989080272378
819,-547.7989080272375
820,-547.7989080272374
821,-547.7989080272375
822,-547.7989080272376
823,-547.7989080272375
824,-547.7989080272378
825,-547.7989080272375
826,-547.7989080272375
827,-547.7989080272375
828,-547.7989080272375
829,-547.7989080272375
830,-547.7989080272376
831,-547.7989080272375
832,-547.7989080272375
833,-547.7989080272376
834,-547.7989080272378
835,-547.7989080272374
836,-547.7989080272375
837,-547.7989080272379
838,-547.7989080272378
839,-547.7989080272378
840,-547.7989080272375
841,-547.7989080272375
842,-547.7989080272376
843,-547.7989080272375
844,-547.7989080272376
845,-547.7989080272375
846,-547.7989080272376
847,-547.7989080272376
848,-547.7989080272375
849,-547.7989080272375
850,-547.7989080272376
851,-547.7989080272376
852,-547.7989080272378
853,-547.7989080272375
854,-547.7989080272375
855,-547.7989080272375
856,-547.7989080272376
857,-547.7989080272378
858,-547.7989080272375
859,-547.7989080272375
860,-547.7989080272375
861,-547.7989080272378
862,-547.7989080272375
863,-547.7989080272376
864,-547.7989080272375
865,-547.7989080272376
866,-547.798908027238
867,-547.7989080272379
868,-547.7989080272379
869,-547.7989080272379
870,-547.7989080272375
871,-547.7989080272378
872,-547.7989080272375
873,-547.7989080272376
874,-547.7989080272379
875,-547.7989080272375
876,-547.7989080272375
877,-547.7989080272375
878,-547.7989080272376
879,-547.7989080272376
880,-547.7989080272378
881,-547.7989080272375
882,-547.7989080272376
883,-547.7989080272375
884,-547.7989080272378
885,-547.7989080272375
886,-547.7989080272375
887,-547.7989080272374
888,-547.7989080272373
889,-547.7989080272375
890,-547.7989080272378
891,-547.7989080272376
892,-547.7989080272379
893,-547.7989080272375
894,-547.7989080272378
895,-547.7989080272376
896,-547.7989080272378
897,-547.7989080272375
898,-547.7989080272378
899,-547.7989080272376
900,-547.7989080272374
901,-547.7989080272378
902,-547.7989080272374
903,-547.7989080272375
904,-547.7989080272378
905,-547.7989080272375
906,-547.7989080272375
907,-547.7989080272376
908,-547.7989080272378
909,-547.7989080272376
910,-547.7989080272375
911,-547.7989080272378
912,-547.7989080272376
913,-547.7989080272375
914,-547.7989080272376
915,-547.7989080272378
916,-547.7989080272375
917,-547.7989080272378
918,-547.7989080272375
919,-547.7989080272375
920,-547.7989080272378
921,-547.7989080272379
922,-547.7989080272375
923,-547.7989080272374
924,-547.7989080272374
925,-547.7989080272376
926,-547.7989080272378
927,-547.7989080272375
928,-547.7989080272376
929,-547.7989080272376
930,-547.7989080272379
931,-547.7989080272376
932,-547.7989080272376
933,-547.7989080272378
934,-547.7989080272375
935,-547.7989080272375
936,-547.7989080272376
937,-547.7989080272375
938,-547.7989080272375
939,-547.7989080272375
940,-547.7989080272376
941,-547.7989080272376
942,-547.7989080272375
943,-547.7989080272375
944,-547.7989080272378
945,-547.7989080272375
946,-547.7989080272376
947,-547.7989080272378
948,-547.7989080272375
949,-547.7989080272375
950,-547.7989080272378
951,-547.7989080272378
952,-547.7989080272376
953,-547.7989080272376
954,-547.7989080272374
955,-547.7989080272375
956,-547.7989080272376
957,-547.7989080272375
958,-547.7989080272376
959,-547.7989080272375
960,-547.7989080272375
961,-547.7989080272376
962,-547.7989080272378
963,-547.7989080272375
964,-547.7989080272374
965,-547.7989080272373
966,-547.7989080272375
967,-547.7989080272375
968,-547.7989080272378
969,-547.798908027238
970,-547.7989080272376
971,-547.7989080272376
972,-547.798908027238
973,-547.7989080272374
974,-547.7989080272378
975,-547.7989080272376
976,-547.7989080272379
977,-547.7989080272378
978,-547.7989080272376
979,-547.7989080272376
980,-547.7989080272376
981,-547.7989080272375
982,-547.7989080272378
983,-547.7989080272375
984,-547.7989080272376
985,-547.7989080272375
986,-547.7989080272376
987,-547.7989080272378
988,-547.7989080272378
989,-547.7989080272375
990,-547.7989080272378
991,-547.7989080272376
992,-547.7989080272375
993,-547.7989080272373
994,-547.7989080272379
995,-547.7989080272375
996,-547.7989080272376
997,-547.7989080272379
998,-547.7989080272378
999,-547.7989080272378
1000,-547.7989080272378
