step,energy
136,-548.520156737446
137,-548.5201655708443
138,-548.5201742818601
139,-548.5201828726748
140,-548.5201913454198
141,-548.5201997021842
142,-548.5202079450162
143,-548.5202160759187
144,-548.5202240968556
145,-548.5202320097475
146,-548.520239816481
147,-548.5202475188981
148,-548.5202551188065
149,-548.5202626179764
150,-548.5202700181462
151,-548.5202773210118
152,-548.5202845282408
153,-548.5202916414651
154,-548.5202986622822
155,-548.5203055922593
156,-548.520312432938
157,-548.5203191858164
158,-548.5203258523749
159,-548.5203324340589
160,-548.5203389322891
161,-548.5203453484525
162,-548.5203516839108
163,-548.5203579400032
164,-548.5203641180387
165,-548.520370219303
166,-548.5203762450539
167,-548.5203821965279
168,-548.5203880749372
169,-548.520393881467
170,-548.5203996172862
171,-548.5204052835351
172,-548.5204108813351
173,-548.5204164117853
174,-548.5204218759673
175,-548.5204272749367
176,-548.5204326097288
177,-548.5204378813697
178,-548.5204430908544
179,-548.520448239163
180,-548.5204533272592
181,-548.5204583560851
182,-548.5204633265699
183,-548.5204682396206
184,-548.5204730961328
185,-548.5204778969788
186,-548.5204826430218
187,-548.520487335104
188,-548.5204919740532
189,-548.5204965606838
190,-548.5205010957933
191,-548.5205055801677
192,-548.5205100145744
193,-548.5205143997697
194,-548.5205187364959
195,-548.5205230254818
196,-548.5205272674405
197,-548.5205314630783
198,-548.5205356130816
199,-548.5205397181314
200,-548.5205437788911
201,-548.5205477960129
202,-548.5205517701446
203,-548.520555701911
204,-548.5205595919356
205,-548.5205634408246
206,-548.5205672491754
207,-548.5205710175801
208,-548.5205747466107
209,-548.5205784368388
210,-548.5205820888197
211,-548.5205857031015
212,-548.5205892802205
213,-548.520592820707
214,-548.5205963250822
215,-548.5205997938546
216,-548.5206032275281
217,-548.5206066265943
218,-548.5206099915417
219,-548.520613322843
220,-548.5206166209704
221,-548.5206198863823
222,-548.5206231195317
223,-548.5206263208664
224,-548.5206294908216
225,-548.5206326298307
226,-548.5206357383146
227,-548.5206388166898
228,-548.5206418653677
229,-548.5206448847484
230,-548.5206478752295
231,-548.5206508372013
232,-548.5206537710445
233,-548.5206566771357
234,-548.5206595558461
235,-548.5206624075415
236,-548.520665232579
237,-548.5206680313091
238,-548.5206708040838
239,-548.5206735512421
240,-548.5206762731178
241,-548.5206789700446
242,-548.5206816423445
243,-548.5206842903377
244,-548.5206869143393
245,-548.5206895146629
246,-548.5206920916067
247,-548.5206946454762
248,-548.5206971765647
249,-548.52069968516
250,-548.5207021715503
251,-548.5207046360189
252,-548.5207070788398
253,-548.5207095002871
254,-548.5207119006299
255,-548.5207142801288
256,-548.5207166390503
257,-548.5207189776446
258,-548.5207212961665
259,-548.5207235948628
260,-548.52072587398
261,-548.5207281337576
262,-548.520730374432
263,-548.5207325962383
264,-548.5207347994063
265,-548.5207369841596
266,-548.5207391507237
267,-548.5207412993153
268,-548.5207434301566
269,-548.5207455434531
270,-548.5207476394193
271,-548.520749718261
272,-548.52075178018
273,-548.5207538253794
274,-548.5207558540536
275,-548.5207578664017
276,-548.5207598626092
277,-548.5207618428707
278,-548.5207638073683
279,-548.5207657562886
280,-548.5207676898101
281,-548.5207696081113
282,-548.520771511368
283,-548.5207733997514
284,-548.520775273437
285,-548.5207771325864
286,-548.5207789773679
287,-548.520780807945
288,-548.5207826244778
289,-548.520784427124
290,-548.5207862160418
291,-548.5207879913828
292,-548.5207897533024
293,-548.520791501945
294,-548.5207932374631
295,-548.5207949599985
296,-548.5207966696964
297,-548.520798366696
298,-548.5208000511399
299,-548.520801723164
300,-548.5208033829026
301,-548.5208050304918
302,-548.520806666063
303,-548.5208082897435
304,-548.5208099016629
305,-548.5208115019481
306,-548.5208130907234
307,-548.5208146681126
308,-548.5208162342344
309,-548.5208177892118
310,-548.5208193331606
311,-548.5208208661979
312,-548.5208223884372
313,-548.5208238999929
314,-548.5208254009768
315,-548.5208268914998
316,-548.5208283716678
317,-548.5208298415906
318,-548.520831301373
319,-548.5208327511186
320,-548.5208341909358
321,-548.5208356209173
322,-548.5208370411707
323,-548.5208384517933
324,-548.5208398528799
325,-548.5208412445307
326,-548.5208426268379
327,-548.5208439998977
328,-548.520845363801
329,-548.5208467186405
330,-548.5208480645068
331,-548.5208494014872
332,-548.5208507296722
333,-548.5208520491476
334,-548.5208533599975
335,-548.5208546623079
336,-548.5208559561635
337,-548.5208572416451
338,-548.5208585188341
339,-548.5208597878129
340,-548.5208610486591
341,-548.520862301451
342,-548.520863546267
343,-548.5208647831837
344,-548.5208660122753
345,-548.5208672336174
346,-548.5208684472832
347,-548.5208696533451
348,-548.5208708518769
349,-548.5208720429464
350,-548.5208732266256
351,-548.5208744029838
352,-548.5208755720869
353,-548.520876734005
354,-548.5208778888054
355,-548.5208790365507
356,-548.5208801773098
357,-548.5208813111452
358,-548.5208824381192
359,-548.520883558295
360,-548.5208846717361
361,-548.5208857785033
362,-548.520886878656
363,-548.5208879722538
364,-548.5208890593567
365,-548.5208901400234
366,-548.5208912143113
367,-548.5208922822767
368,-548.5208933439768
369,-548.5208943994651
370,-548.5208954487994
371,-548.5208964920344
372,-548.52089752922
373,-548.520898560413
374,-548.5208995856631
375,-548.5209006050245
376,-548.5209016185485
377,-548.5209026262838
378,-548.5209036282819
379,-548.5209046245913
380,-548.5209056152631
381,-548.5209066003436
382,-548.52090757988
383,-548.5209085539227
384,-548.5209095225161
385,-548.520910485706
386,-548.5209114435409
387,-548.5209123960624
388,-548.5209133433185
389,-548.5209142853504
390,-548.5209152222044
391,-548.5209161539218
392,-548.520917080547
393,-548.520918002122
394,-548.5209189186857
395,-548.5209198302833
396,-548.5209207369543
397,-548.5209216387383
398,-548.5209225356771
399,-548.5209234278071
400,-548.5209243151714
401,-548.5209251978052
402,-548.520926075748
403,-548.5209269490391
404,-548.5209278177155
405,-548.5209286818124
406,-548.5209295413681
407,-548.5209303964182
408,-548.5209312469971
409,-548.5209320931441
410,-548.5209329348914
411,-548.5209337722749
412,-548.5209346053267
413,-548.5209354340849
414,-548.5209362585808
415,-548.5209370788472
416,-548.5209378949168
417,-548.5209387068265
418,-548.5209395146014
419,-548.5209403182796
420,-548.520941117889
421,-548.5209419134627
422,-548.5209427050311
423,-548.5209434926246
424,-548.5209442762749
425,-548.5209450560105
426,-548.5209458318608
427,-548.520946603855
428,-548.5209473720251
429,-548.5209481363969
430,-548.5209488970022
431,-548.5209496538639
432,-548.5209504070144
433,-548.52095115648
434,-548.5209519022887
435,-548.5209526444679
436,-548.5209533830398
437,-548.5209541180387
438,-548.5209548494852
439,-548.5209555774076
440,-548.5209563018303
441,-548.5209570227798
442,-548.5209577402818
443,-548.5209584543628
444,-548.5209591650424
445,-548.5209598723504
446,-548.5209605763089
447,-548.5209612769413
448,-548.5209619742743
449,-548.5209626683273
450,-548.5209633591272
451,-548.5209640466978
452,-548.5209647310585
453,-548.520965412233
454,-548.5209660902447
455,-548.5209667651163
456,-548.5209674368716
457,-548.520968105527
458,-548.5209687711094
459,-548.5209694336357
460,-548.520970093132
461,-548.5209707496163
462,-548.5209714031105
463,-548.5209720536357
464,-548.520972701212
465,-548.5209733458581
466,-548.5209739875947
467,-548.5209746264449
468,-548.5209752624232
469,-548.5209758955544
470,-548.5209765258535
471,-548.5209771533423
472,-548.5209777780392
473,-548.5209783999626
474,-548.5209790191321
475,-548.520979635565
476,-548.5209802492807
477,-548.5209808602948
478,-548.520981468631
479,-548.5209820743012
480,-548.5209826773257
481,-548.5209832777228
482,-548.5209838755075
483,-548.520984470699
484,-548.5209850633136
485,-548.5209856533667
486,-548.5209862408788
487,-548.5209868258653
488,-548.5209874083387
489,-548.5209879883207
490,-548.5209885658259
491,-548.5209891408658
492,-548.5209897134614
493,-548.5209902836283
494,-548.520990851382
495,-548.5209914167352
496,-548.5209919797059
497,-548.520992540308
498,-548.5209930985574
499,-548.5209936544678
500,-548.5209942080558
501,-548.520994759335
502,-548.5209953083195
503,-548.5209958550254
504,-548.5209963994648
505,-548.5209969416564
506,-548.5209974816079
507,-548.5209980193368
508,-548.5209985548591
509,-548.5209990881833
510,-548.5209996193274
511,-548.5210001483023
512,-548.5210006751229
513,-548.5210011998017
514,-548.5210017223532
515,-548.5210022427882
516,-548.5210027611214
517,-548.5210032773646
518,-548.5210037915318
519,-548.5210043036351
520,-548.5210048136864
521,-548.5210053216996
522,-548.5210058276854
523,-548.5210063316563
524,-548.521006833624
525,-548.5210073336027
526,-548.521007831603
527,-548.5210083276356
528,-548.5210088217156
529,-548.5210093138503
530,-548.5210098040543
531,-548.5210102923373
532,-548.5210107787133
533,-548.5210112631916
534,-548.5210117457832
535,-548.5210122264981
536,-548.5210127053509
537,-548.52101318235
538,-548.521013657507
539,-548.5210141308327
540,-548.5210146023358
541,-548.5210150720293
542,-548.521015539924
543,-548.5210160060294
544,-548.5210164703528
545,-548.5210169329105
546,-548.5210173937094
547,-548.5210178527594
548,-548.5210183100694
549,-548.5210187656537
550,-548.5210192195163
551,-548.5210196716733
552,-548.5210201221305
553,-548.5210205708967
554,-548.5210210179853
555,-548.5210214634016
556,-548.521021907158
557,-548.5210223492614
558,-548.5210227897246
559,-548.5210232285533
560,-548.5210236657605
561,-548.5210241013498
562,-548.5210245353348
563,-548.5210249677247
564,-548.5210253985248
565,-548.5210258277451
566,-548.5210262553964
567,-548.5210266814869
568,-548.5210271060218
569,-548.5210275290132
570,-548.5210279504703
571,-548.5210283703976
572,-548.5210287888076
573,-548.5210292057053
574,-548.5210296211004
575,-548.5210300350022
576,-548.5210304474173
577,-548.5210308583528
578,-548.5210312678201
579,-548.5210316758249
580,-548.5210320823741
581,-548.5210324874782
582,-548.521032891143
583,-548.5210332933765
584,-548.5210336941867
585,-548.5210340935802
586,-548.5210344915678
587,-548.5210348881528
588,-548.5210352833461
589,-548.5210356771522
590,-548.5210360695814
591,-548.5210364606397
592,-548.5210368503322
593,-548.521037238669
594,-548.5210376256568
595,-548.5210380113012
596,-548.5210383956108
597,-548.5210387785904
598,-548.5210391602492
599,-548.5210395405959
600,-548.5210399196325
601,-548.521040297368
602,-548.5210406738104
603,-548.5210410489655
604,-548.5210414228384
605,-548.5210417954378
606,-548.5210421667699
607,-548.5210425368413
608,-548.5210429056581
609,-548.5210432732264
610,-548.5210436395523
611,-548.5210440046442
612,-548.5210443685058
613,-548.5210447311448
614,-548.5210450925672
615,-548.5210454527786
616,-548.5210458117864
617,-548.5210461695968
618,-548.5210465262143
619,-548.5210468816457
620,-548.5210472358967
621,-548.5210475889737
622,-548.521047940882
623,-548.5210482916274
624,-548.5210486412175
625,-548.5210489896559
626,-548.5210493369509
627,-548.5210496831029
628,-548.521050028124
629,-548.5210503720155
630,-548.5210507147863
631,-548.5210510564405
632,-548.5210513969813
633,-548.5210517364168
634,-548.5210520747502
635,-548.5210524119901
636,-548.5210527481405
637,-548.5210530832044
638,-548.5210534171913
639,-548.5210537501042
640,-548.5210540819477
641,-548.5210544127277
642,-548.5210547424507
643,-548.5210550711197
644,-548.5210553987407
645,-548.521055725319
646,-548.521056050858
647,-548.521056375366
648,-548.5210566988457
649,-548.5210570213021
650,-548.5210573427405
651,-548.5210576631657
652,-548.5210579825828
653,-548.5210583009983
654,-548.5210586184127
655,-548.5210589348334
656,-548.5210592502649
657,-548.5210595647114
658,-548.5210598781778
659,-548.5210601906698
660,-548.5210605021908
661,-548.5210608127468
662,-548.5210611223415
663,-548.5210614309777
664,-548.521061738662
665,-548.521062045399
666,-548.5210623511912
667,-548.5210626560462
668,-548.5210629599638
669,-548.5210632629531
670,-548.5210635650159
671,-548.5210638661571
672,-548.521064166379
673,-548.5210644656896
674,-548.5210647640909
675,-548.5210650615865
676,-548.5210653581839
677,-548.5210656538816
678,-548.5210659486883
679,-548.5210662426073
680,-548.5210665356418
681,-548.5210668277975
682,-548.5210671190752
683,-548.5210674094826
684,-548.5210676990201
685,-548.5210679876933
686,-548.521068275507
687,-548.5210685624648
688,-548.521068848569
689,-548.5210691338266
690,-548.5210694182389
691,-548.5210697018092
692,-548.5210699845436
693,-548.5210702664441
694,-548.5210705475154
695,-548.5210708277614
696,-548.5210711071825
697,-548.5210713857879
698,-548.5210716635775
699,-548.5210719405545
700,-548.5210722167258
701,-548.5210724920937
702,-548.5210727666584
703,-548.521073040429
704,-548.5210733134048
705,-548.521073585591
706,-548.5210738569912
707,-548.5210741276086
708,-548.5210743974466
709,-548.521074666509
710,-548.5210749347982
711,-548.5210752023181
712,-548.5210754690722
713,-548.5210757350642
714,-548.5210760002975
715,-548.5210762647762
716,-548.5210765285001
717,-548.521076791475
718,-548.5210770537059
719,-548.521077315193
720,-548.5210775759396
721,-548.5210778359519
722,-548.5210780952295
723,-548.5210783537774
724,-548.5210786115991
725,-548.5210788686975
726,-548.521079125075
727,-548.5210793807341
728,-548.5210796356795
729,-548.5210798899143
730,-548.5210801434406
731,-548.5210803962616
732,-548.5210806483786
733,-548.5210808997997
734,-548.5210811505233
735,-548.5210814005522
736,-548.5210816498912
737,-548.5210818985444
738,-548.5210821465123
739,-548.5210823937975
740,-548.5210826404066
741,-548.5210828863378
742,-548.5210831315961
743,-548.5210833761852
744,-548.5210836201051
745,-548.5210838633636
746,-548.521084105956
747,-548.5210843478922
748,-548.5210845891726
749,-548.5210848297979
750,-548.5210850697744
751,-548.5210853091013
752,-548.5210855477832
753,-548.521085785822
754,-548.5210860232215
755,-548.5210862599843
756,-548.5210864961105
757,-548.5210867316066
758,-548.5210869664724
759,-548.52108720071
760,-548.5210874343239
761,-548.5210876673177
762,-548.521087899691
763,-548.5210881314479
764,-548.5210883625896
765,-548.5210885931208
766,-548.5210888230436
767,-548.5210890523592
768,-548.5210892810692
769,-548.5210895091784
770,-548.5210897366887
771,-548.5210899636021
772,-548.5210901899217
773,-548.5210904156488
774,-548.5210906407856
775,-548.5210908653366
776,-548.5210910893012
777,-548.5210913126846
778,-548.5210915354875
779,-548.5210917577117
780,-548.5210919793619
781,-548.5210922004387
782,-548.5210924209448
783,-548.521092640881
784,-548.5210928602525
785,-548.5210930790582
786,-548.5210932973031
787,-548.5210935149883
788,-548.5210937321167
789,-548.5210939486893
790,-548.5210941647088
791,-548.5210943801767
792,-548.5210945950992
793,-548.5210948094723
794,-548.5210950233025
795,-548.5210952365899
796,-548.5210954493388
797,-548.5210956615483
798,-548.5210958732232
799,-548.5210960843639
800,-548.5210962949734
801,-548.5210965050546
802,-548.5210967146056
803,-548.5210969236334
804,-548.5210971321371
805,-548.5210973401206
806,-548.5210975475835
807,-548.5210977545299
808,-548.5210979609608
809,-548.5210981668802
810,-548.5210983722866
811,-548.521098577184
812,-548.5210987815761
813,-548.5210989854608
814,-548.5210991888431
815,-548.5210993917252
816,-548.521099594107
817,-548.52109979599
818,-548.5210999973784
819,-548.521100198274
820,-548.5211003986758
821,-548.5211005985897
822,-548.521100798015
823,-548.5211009969535
824,-548.521101195409
825,-548.5211013933799
826,-548.521101590871
827,-548.5211017878845
828,-548.5211019844202
829,-548.5211021804802
830,-548.5211023760673
831,-548.5211025711822
832,-548.5211027658291
833,-548.5211029600042
834,-548.5211031537176
835,-548.5211033469641
836,-548.5211035397489
837,-548.5211037320719
838,-548.5211039239359
839,-548.5211041153408
840,-548.5211043062914
841,-548.521104496788
842,-548.5211046868309
843,-548.521104876425
844,-548.5211050655683
845,-548.5211052542659
846,-548.5211054425164
847,-548.5211056303237
848,-548.5211058176865
849,-548.5211060046107
850,-548.5211061910959
851,-548.5211063771418
852,-548.5211065627525
853,-548.5211067479299
854,-548.5211069326722
855,-548.521107116985
856,-548.5211073008699
857,-548.5211074843247
858,-548.5211076673529
859,-548.5211078499593
860,-548.521108032139
861,-548.5211082138983
862,-548.5211083952366
863,-548.5211085761563
864,-548.52110875666
865,-548.5211089367491
866,-548.5211091164218
867,-548.5211092956835
868,-548.521109474533
869,-548.5211096529738
870,-548.5211098310056
871,-548.5211100086319
872,-548.5211101858526
873,-548.5211103626697
874,-548.5211105390846
875,-548.5211107150992
876,-548.5211108907146
877,-548.5211110659295
878,-548.5211112407518
879,-548.5211114151774
880,-548.5211115892096
881,-548.5211117628492
882,-548.5211119360981
883,-548.5211121089569
884,-548.5211122814288
885,-548.521112453514
886,-548.5211126252133
887,-548.5211127965298
888,-548.5211129674625
889,-548.521113138015
890,-548.521113308189
891,-548.5211134779823
892,-548.5211136474012
893,-548.5211138164397
894,-548.5211139851086
895,-548.5211141534019
896,-548.5211143213236
897,-548.5211144888747
898,-548.5211146560573
899,-548.5211148228706
900,-548.5211149893194
901,-548.5211151554018
902,-548.5211153211208
903,-548.5211154864758
904,-548.5211156514704
905,-548.5211158161043
906,-548.5211159803799
907,-548.5211161442978
908,-548.5211163078591
909,-548.5211164710654
910,-548.5211166339164
911,-548.5211167964163
912,-548.5211169585647
913,-548.5211171203606
914,-548.52111728181
915,-548.5211174429104
916,-548.5211176036642
917,-548.5211177640734
918,-548.5211179241371
919,-548.521118083858
920,-548.5211182432384
921,-548.5211184022766
922,-548.5211185609759
923,-548.5211187193371
924,-548.5211188773575
925,-548.5211190350453
926,-548.5211191923983
927,-548.5211193494179
928,-548.5211195061028
929,-548.5211196624581
930,-548.5211198184811
931,-548.5211199741766
932,-548.521120129543
933,-548.5211202845837
934,-548.5211204392966
935,-548.5211205936856
936,-548.5211207477512
937,-548.5211209014947
938,-548.5211210549163
939,-548.5211212080159
940,-548.5211213607982
941,-548.5211215132614
942,-548.5211216654072
943,-548.521121817237
944,-548.5211219687515
945,-548.5211221199539
946,-548.5211222708425
947,-548.521122421418
948,-548.5211225716819
949,-548.5211227216384
950,-548.5211228712855
951,-548.5211230206244
952,-548.5211231696571
953,-548.5211233183844
954,-548.5211234668059
955,-548.5211236149245
956,-548.5211237627417
957,-548.5211239102548
958,-548.5211240574687
959,-548.5211242043825
960,-548.5211243509985
961,-548.5211244973168
962,-548.5211246433369
963,-548.5211247890612
964,-548.5211249344932
965,-548.5211250796301
966,-548.5211252244737
967,-548.5211253690258
968,-548.5211255132883
969,-548.5211256572592
970,-548.5211258009427
971,-548.5211259443369
972,-548.521126087445
973,-548.5211262302664
974,-548.5211263728039
975,-548.5211265150556
976,-548.5211266570246
977,-548.5211267987104
978,-548.5211269401152
979,-548.5211270812397
980,-548.5211272220852
981,-548.5211273626516
982,-548.5211275029396
983,-548.5211276429515
984,-548.5211277826866
985,-548.5211279221475
986,-548.5211280613325
987,-548.5211282002459
988,-548.5211283388854
989,-548.5211284772545
990,-548.5211286153516
991,-548.5211287531813
992,-548.5211288907407
993,-548.521129028032
994,-548.5211291650556
995,-548.5211293018123
996,-548.5211294383043
997,-548.521129574531
998,-548.5211297104948
999,-548.5211298461942
1000,-548.5211299816317
