step,energy
222,-548.7542239621475
223,-548.7542250174295
224,-548.7542260457117
225,-548.7542270477708
226,-548.7542280243564
227,-548.7542289761975
228,-548.754229904
229,-548.754230808447
230,-548.7542316901989
231,-548.7542325498985
232,-548.7542333881664
233,-548.7542342056028
234,-548.7542350027936
235,-548.7542357803009
236,-548.7542365386734
237,-548.7542372784419
238,-548.7542380001207
239,-548.7542387042098
240,-548.7542393911899
241,-548.7542400615322
242,-548.7542407156892
243,-548.7542413541036
244,-548.7542419772011
245,-548.7542425853957
246,-548.7542431790912
247,-548.7542437586771
248,-548.7542443245306
249,-548.7542448770182
250,-548.7542454164966
251,-548.7542459433123
252,-548.7542464577987
253,-548.7542469602812
254,-548.7542474510769
255,-548.7542479304918
256,-548.7542483988211
257,-548.754248856356
258,-548.7542493033767
259,-548.7542497401553
260,-548.7542501669548
261,-548.7542505840313
262,-548.7542509916366
263,-548.7542513900107
264,-548.754251779389
265,-548.7542521600014
266,-548.7542525320684
267,-548.7542528958056
268,-548.7542532514229
269,-548.7542535991229
270,-548.754253939105
271,-548.7542542715601
272,-548.754254596677
273,-548.754254914635
274,-548.7542552256131
275,-548.7542555297804
276,-548.7542558273052
277,-548.7542561183494
278,-548.7542564030725
279,-548.7542566816247
280,-548.7542569541594
281,-548.7542572208189
282,-548.7542574817454
283,-548.7542577370774
284,-548.7542579869462
285,-548.7542582314846
286,-548.7542584708178
287,-548.7542587050704
288,-548.7542589343605
289,-548.7542591588057
290,-548.7542593785214
291,-548.7542595936159
292,-548.7542598041977
293,-548.7542600103718
294,-548.7542602122408
295,-548.7542604099037
296,-548.7542606034592
297,-548.7542607929996
298,-548.7542609786165
299,-548.754261160402
300,-548.7542613384408
301,-548.7542615128199
302,-548.754261683621
303,-548.7542618509264
304,-548.7542620148129
305,-548.7542621753587
306,-548.7542623326377
307,-548.7542624867235
308,-548.7542626376868
309,-548.754262785596
310,-548.7542629305211
311,-548.7542630725259
312,-548.7542632116757
313,-548.7542633480333
314,-548.7542634816597
315,-548.7542636126137
316,-548.7542637409551
317,-548.7542638667385
318,-548.7542639900215
319,-548.754264110858
320,-548.754264229299
321,-548.7542643453974
322,-548.7542644592027
323,-548.7542645707643
324,-548.7542646801306
325,-548.7542647873479
326,-548.754264892462
327,-548.7542649955168
328,-548.7542650965568
329,-548.7542651956243
330,-548.75426529276
331,-548.7542653880057
332,-548.7542654813986
333,-548.7542655729799
334,-548.7542656627863
335,-548.754265750856
336,-548.7542658372221
337,-548.7542659219232
338,-548.7542660049927
339,-548.754266086462
340,-548.7542661663664
341,-548.754266244737
342,-548.7542663216062
343,-548.7542663970032
344,-548.75426647096
345,-548.754266543505
346,-548.7542666146661
347,-548.7542666844712
348,-548.7542667529488
349,-548.7542668201255
350,-548.7542668860283
351,-548.754266950681
352,-548.7542670141098
353,-548.7542670763389
354,-548.7542671373916
355,-548.7542671972938
356,-548.7542672560658
357,-548.7542673137318
358,-548.7542673703126
359,-548.7542674258302
360,-548.7542674803051
361,-548.7542675337592
362,-548.7542675862118
363,-548.7542676376819
364,-548.754267688191
365,-548.7542677377553
366,-548.754267786394
367,-548.7542678341276
368,-548.7542678809704
369,-548.7542679269426
370,-548.7542679720593
371,-548.7542680163373
372,-548.7542680597932
373,-548.7542681024436
374,-548.7542681443035
375,-548.7542681853879
376,-548.7542682257126
377,-548.7542682652914
378,-548.7542683041386
379,-548.7542683422683
380,-548.7542683796947
381,-548.754268416432
382,-548.7542684524919
383,-548.754268487888
384,-548.7542685226338
385,-548.7542685567397
386,-548.7542685902193
387,-548.7542686230846
388,-548.7542686553468
389,-548.7542686870183
390,-548.7542687181093
391,-548.7542687486309
392,-548.7542687785933
393,-548.7542688080081
394,-548.7542688368853
395,-548.754268865236
396,-548.754268893068
397,-548.7542689203923
398,-548.7542689472181
399,-548.7542689735556
400,-548.754268999413
401,-548.7542690247994
402,-548.754269049725
403,-548.7542690741961
404,-548.7542690982226
405,-548.7542691218131
406,-548.7542691449748
407,-548.7542691677165
408,-548.754269190046
409,-548.7542692119695
410,-548.7542692334961
411,-548.7542692546324
412,-548.7542692753858
413,-548.7542692957646
414,-548.754269315774
415,-548.7542693354213
416,-548.754269354714
417,-548.754269373658
418,-548.7542693922597
419,-548.7542694105254
420,-548.754269428461
421,-548.7542694460735
422,-548.7542694633685
423,-548.7542694803517
424,-548.754269497029
425,-548.7542695134051
426,-548.7542695294865
427,-548.7542695452782
428,-548.754269560786
429,-548.7542695760151
430,-548.7542695909701
431,-548.7542696056558
432,-548.7542696200776
433,-548.7542696342413
434,-548.7542696481489
435,-548.7542696618083
436,-548.7542696752212
437,-548.7542696883941
438,-548.7542697013306
439,-548.7542697140348
440,-548.7542697265117
441,-548.7542697387645
442,-548.754269750798
443,-548.7542697626154
444,-548.7542697742213
445,-548.7542697856195
446,-548.7542697968139
447,-548.7542698078071
448,-548.7542698186045
449,-548.7542698292083
450,-548.7542698396222
451,-548.7542698498503
452,-548.7542698598954
453,-548.7542698697615
454,-548.7542698794496
455,-548.7542698889661
456,-548.7542698983121
457,-548.7542699074912
458,-548.7542699165062
459,-548.7542699253613
460,-548.7542699340573
461,-548.7542699425981
462,-548.7542699509864
463,-548.754269959226
464,-548.7542699673179
465,-548.7542699752651
466,-548.7542699830718
467,-548.7542699907382
468,-548.7542699982681
469,-548.7542700056644
470,-548.754270012928
471,-548.7542700200636
472,-548.754270027071
473,-548.7542700339537
474,-548.7542700407146
475,-548.7542700473542
476,-548.7542700538763
477,-548.7542700602818
478,-548.7542700665745
479,-548.754270072754
480,-548.7542700788234
481,-548.7542700847858
482,-548.7542700906412
483,-548.7542700963927
484,-548.7542701020415
485,-548.7542701075912
486,-548.754270113041
487,-548.754270118395
488,-548.7542701236526
489,-548.7542701288174
490,-548.7542701338901
491,-548.7542701388735
492,-548.7542701437676
493,-548.7542701485752
494,-548.7542701532969
495,-548.7542701579349
496,-548.7542701624909
497,-548.7542701669669
498,-548.7542701713606
499,-548.7542701756794
500,-548.7542701799196
501,-548.7542701840849
502,-548.7542701881767
503,-548.7542701921953
504,-548.754270196143
505,-548.7542702000206
506,-548.7542702038298
507,-548.754270207571
508,-548.7542702112456
509,-548.7542702148554
510,-548.7542702184011
511,-548.7542702218833
512,-548.7542702253047
513,-548.7542702286646
514,-548.7542702319657
515,-548.7542702352083
516,-548.7542702383928
517,-548.7542702415212
518,-548.754270244594
519,-548.7542702476117
520,-548.7542702505774
521,-548.7542702534897
522,-548.7542702563503
523,-548.7542702591601
524,-548.7542702619207
525,-548.7542702646316
526,-548.7542702672949
527,-548.7542702699118
528,-548.754270272481
529,-548.7542702750051
530,-548.754270277485
531,-548.7542702799207
532,-548.7542702823131
533,-548.7542702846628
534,-548.7542702869713
535,-548.7542702892397
536,-548.7542702914666
537,-548.7542702936548
538,-548.7542702958037
539,-548.7542702979157
540,-548.7542702999897
541,-548.7542703020263
542,-548.7542703040274
543,-548.7542703059931
544,-548.7542703079243
545,-548.7542703098211
546,-548.7542703116843
547,-548.7542703135141
548,-548.7542703153117
549,-548.754270317078
550,-548.7542703188124
551,-548.7542703205166
552,-548.7542703221903
553,-548.7542703238348
554,-548.7542703254492
555,-548.7542703270366
556,-548.7542703285952
557,-548.7542703301256
558,-548.7542703316294
559,-548.7542703331065
560,-548.7542703345576
561,-548.754270335983
562,-548.7542703373824
563,-548.7542703387587
564,-548.7542703401103
565,-548.7542703414374
566,-548.7542703427409
567,-548.754270344022
568,-548.7542703452796
569,-548.7542703465151
570,-548.7542703477291
571,-548.7542703489223
572,-548.7542703500932
573,-548.7542703512439
574,-548.7542703523741
575,-548.7542703534847
576,-548.7542703545754
577,-548.7542703556472
578,-548.7542703566996
579,-548.7542703577327
580,-548.7542703587484
581,-548.7542703597462
582,-548.7542703607256
583,-548.754270361689
584,-548.7542703626337
585,-548.7542703635636
586,-548.7542703644757
587,-548.7542703653723
588,-548.7542703662527
589,-548.7542703671178
590,-548.7542703679674
591,-548.7542703688016
592,-548.7542703696221
593,-548.7542703704275
594,-548.7542703712187
595,-548.7542703719962
596,-548.7542703727596
597,-548.7542703735087
598,-548.7542703742458
599,-548.7542703749695
600,-548.75427037568
601,-548.7542703763789
602,-548.7542703770645
603,-548.7542703777384
604,-548.754270378401
605,-548.7542703790508
606,-548.7542703796893
607,-548.7542703803173
608,-548.7542703809336
609,-548.7542703815394
610,-548.754270382133
611,-548.7542703827177
612,-548.754270383292
613,-548.7542703838557
614,-548.7542703844096
615,-548.7542703849532
616,-548.7542703854884
617,-548.754270386013
618,-548.7542703865286
619,-548.7542703870348
620,-548.754270387533
621,-548.7542703880222
622,-548.754270388502
623,-548.7542703889737
624,-548.7542703894374
625,-548.7542703898927
626,-548.7542703903399
627,-548.7542703907786
628,-548.7542703912112
629,-548.7542703916347
630,-548.7542703920511
631,-548.7542703924601
632,-548.7542703928616
633,-548.7542703932565
634,-548.754270393644
635,-548.7542703940252
636,-548.7542703943986
637,-548.7542703947671
638,-548.754270395128
639,-548.7542703954819
640,-548.7542703958309
641,-548.7542703961731
642,-548.7542703965089
643,-548.7542703968394
644,-548.754270397164
645,-548.7542703974824
646,-548.7542703977957
647,-548.7542703981038
648,-548.7542703984057
649,-548.7542703987025
650,-548.7542703989934
651,-548.75427039928
652,-548.7542703995613
653,-548.7542703998375
654,-548.7542704001096
655,-548.7542704003756
656,-548.7542704006381
657,-548.754270400895
658,-548.7542704011474
659,-548.7542704013964
660,-548.75427040164
661,-548.7542704018797
662,-548.7542704021156
663,-548.7542704023467
664,-548.7542704025738
665,-548.7542704027964
666,-548.7542704030159
667,-548.7542704032311
668,-548.7542704034438
669,-548.7542704036512
670,-548.7542704038551
671,-548.7542704040561
672,-548.7542704042529
673,-548.7542704044462
674,-548.7542704046359
675,-548.7542704048232
676,-548.7542704050061
677,-548.7542704051862
678,-548.7542704053634
679,-548.7542704055373
680,-548.7542704057083
681,-548.7542704058762
682,-548.7542704060407
683,-548.7542704062029
684,-548.7542704063616
685,-548.7542704065178
686,-548.7542704066717
687,-548.754270406822
688,-548.7542704069697
689,-548.7542704071158
690,-548.7542704072589
691,-548.754270407399
692,-548.754270407537
693,-548.754270407673
694,-548.7542704078055
695,-548.7542704079362
696,-548.7542704080648
697,-548.7542704081908
698,-548.7542704083145
699,-548.7542704084368
700,-548.7542704085554
701,-548.7542704086736
702,-548.7542704087889
703,-548.7542704089016
704,-548.7542704090145
705,-548.7542704091226
706,-548.7542704092305
707,-548.7542704093358
708,-548.7542704094399
709,-548.7542704095416
710,-548.7542704096419
711,-548.7542704097403
712,-548.7542704098366
713,-548.7542704099315
714,-548.7542704100244
715,-548.7542704101162
716,-548.7542704102062
717,-548.7542704102942
718,-548.7542704103811
719,-548.7542704104671
720,-548.7542704105505
721,-548.7542704106322
722,-548.7542704107136
723,-548.7542704107931
724,-548.7542704108705
725,-548.7542704109472
726,-548.7542704110227
727,-548.7542704110969
728,-548.75427041117
729,-548.7542704112407
730,-548.7542704113109
731,-548.7542704113794
732,-548.7542704114469
733,-548.7542704115134
734,-548.7542704115793
735,-548.754270411643
736,-548.7542704117064
737,-548.7542704117675
738,-548.7542704118284
739,-548.7542704118879
740,-548.7542704119472
741,-548.7542704120043
742,-548.7542704120609
743,-548.754270412117
744,-548.7542704121714
745,-548.754270412225
746,-548.7542704122774
747,-548.7542704123291
748,-548.7542704123804
749,-548.7542704124303
750,-548.7542704124795
751,-548.7542704125271
752,-548.7542704125746
753,-548.7542704126209
754,-548.7542704126668
755,-548.7542704127122
756,-548.7542704127557
757,-548.7542704127993
758,-548.7542704128417
759,-548.7542704128833
760,-548.754270412924
761,-548.7542704129651
762,-548.7542704130045
763,-548.7542704130436
764,-548.7542704130816
765,-548.7542704131193
766,-548.7542704131561
767,-548.7542704131927
768,-548.7542704132279
769,-548.7542704132633
770,-548.7542704132975
771,-548.7542704133308
772,-548.7542704133641
773,-548.7542704133966
774,-548.7542704134289
775,-548.7542704134603
776,-548.7542704134911
777,-548.7542704135215
778,-548.7542704135511
779,-548.7542704135805
780,-548.7542704136096
781,-548.7542704136376
782,-548.7542704136653
783,-548.7542704136927
784,-548.75427041372
785,-548.7542704137456
786,-548.7542704137717
787,-548.7542704137969
788,-548.7542704138218
789,-548.7542704138456
790,-548.7542704138696
791,-548.7542704138947
792,-548.7542704139174
793,-548.75427041394
794,-548.7542704139621
795,-548.7542704139842
796,-548.7542704140056
797,-548.7542704140269
798,-548.7542704140475
799,-548.7542704140684
800,-548.7542704140882
801,-548.754270414108
802,-548.7542704141276
803,-548.7542704141466
804,-548.7542704141655
805,-548.7542704141842
806,-548.7542704142016
807,-548.7542704142198
808,-548.7542704142379
809,-548.7542704142548
810,-548.7542704142711
811,-548.7542704142876
812,-548.7542704143037
813,-548.7542704143196
814,-548.7542704143357
815,-548.7542704143511
816,-548.7542704143668
817,-548.7542704143816
818,-548.7542704143958
819,-548.7542704144103
820,-548.7542704144241
821,-548.7542704144381
822,-548.7542704144519
823,-548.7542704144649
824,-548.7542704144784
825,-548.7542704144912
826,-548.7542704145035
827,-548.7542704145164
828,-548.7542704145294
829,-548.7542704145405
830,-548.7542704145526
831,-548.7542704145641
832,-548.7542704145748
833,-548.7542704145864
834,-548.7542704145969
835,-548.7542704146078
836,-548.7542704146191
837,-548.7542704146293
838,-548.75427041464
839,-548.7542704146493
840,-548.7542704146597
841,-548.7542704146693
842,-548.7542704146787
843,-548.7542704146878
844,-548.7542704146972
845,-548.7542704147062
846,-548.754270414715
847,-548.7542704147235
848,-548.7542704147322
849,-548.7542704147405
850,-548.754270414749
851,-548.7542704147569
852,-548.7542704147652
853,-548.7542704147727
854,-548.7542704147808
855,-548.7542704147876
856,-548.7542704147959
857,-548.7542704148033
858,-548.7542704148098
859,-548.754270414817
860,-548.7542704148238
861,-548.7542704148307
862,-548.754270414837
863,-548.754270414844
864,-548.75427041485
865,-548.7542704148566
866,-548.7542704148626
867,-548.7542704148689
868,-548.7542704148749
869,-548.7542704148805
870,-548.7542704148866
871,-548.7542704148922
872,-548.754270414898
873,-548.7542704149035
874,-548.7542704149081
875,-548.7542704149141
876,-548.7542704149188
877,-548.7542704149241
878,-548.7542704149294
879,-548.7542704149342
880,-548.7542704149388
881,-548.7542704149433
882,-548.7542704149488
883,-548.7542704149533
884,-548.7542704149583
885,-548.7542704149619
886,-548.7542704149663
887,-548.7542704149712
888,-548.7542704149744
889,-548.7542704149787
890,-548.7542704149827
891,-548.7542704149869
892,-548.7542704149915
893,-548.754270414995
894,-548.7542704149988
895,-548.7542704150025
896,-548.7542704150062
897,-548.75427041501
898,-548.7542704150133
899,-548.7542704150168
900,-548.7542704150195
901,-548.7542704150238
902,-548.7542704150267
903,-548.754270415029
904,-548.7542704150327
905,-548.7542704150355
906,-548.7542704150387
907,-548.7542704150416
908,-548.7542704150441
909,-548.7542704150475
910,-548.7542704150504
911,-548.7542704150527
912,-548.7542704150561
913,-548.7542704150595
914,-548.7542704150615
915,-548.7542704150644
916,-548.7542704150662
917,-548.7542704150693
918,-548.7542704150718
919,-548.7542704150734
920,-548.7542704150763
921,-548.7542704150788
922,-548.7542704150811
923,-548.7542704150837
924,-548.7542704150857
925,-548.754270415088
926,-548.7542704150896
927,-548.7542704150915
928,-548.7542704150939
929,-548.7542704150962
930,-548.754270415098
931,-548.7542704151
932,-548.7542704151019
933,-548.7542704151039
934,-548.7542704151051
935,-548.7542704151075
936,-548.7542704151089
937,-548.7542704151111
938,-548.7542704151126
939,-548.7542704151151
940,-548.754270415116
941,-548.7542704151178
942,-548.7542704151195
943,-548.754270415121
944,-548.7542704151222
945,-548.7542704151243
946,-548.7542704151251
947,-548.7542704151272
948,-548.7542704151282
949,-548.7542704151298
950,-548.7542704151306
951,-548.7542704151331
952,-548.754270415134
953,-548.7542704151354
954,-548.7542704151359
955,-548.7542704151381
956,-548.7542704151391
957,-548.7542704151399
958,-548.7542704151409
959,-548.7542704151424
960,-548.7542704151442
961,-548.7542704151451
962,-548.7542704151458
963,-548.7542704151467
964,-548.754270415148
965,-548.7542704151492
966,-548.7542704151504
967,-548.7542704151515
968,-548.7542704151527
969,-548.7542704151533
970,-548.7542704151543
971,-548.7542704151554
972,-548.7542704151565
973,-548.7542704151568
974,-548.754270415158
975,-548.7542704151585
976,-548.7542704151597
977,-548.7542704151605
978,-548.7542704151615
979,-548.7542704151617
980,-548.7542704151633
981,-548.7542704151637
982,-548.7542704151651
983,-548.7542704151656
984,-548.7542704151658
985,-548.754270415167
986,-548.7542704151681
987,-548.7542704151689
988,-548.7542704151693
989,-548.7542704151697
990,-548.7542704151705
991,-548.7542704151712
992,-548.7542704151718
993,-548.7542704151722
994,-548.7542704151736
995,-548.7542704151738
996,-548.7542704151739
997,-548.7542704151747
998,-548.7542704151756
999,-548.7542704151756
1000,-548.7542704151771
