step,energy
285,-548.0331642986582
286,-548.0331642993027
287,-548.033164299928
288,-548.0331643005347
289,-548.0331643011224
290,-548.0331643016923
291,-548.0331643022461
292,-548.0331643027818
293,-548.0331643033018
294,-548.0331643038063
295,-548.0331643042949
296,-548.0331643047695
297,-548.0331643052294
298,-548.0331643056751
299,-548.033164306108
300,-548.0331643065274
301,-548.0331643069342
302,-548.0331643073288
303,-548.0331643077113
304,-548.0331643080824
305,-548.0331643084425
306,-548.033164308791
307,-548.0331643091292
308,-548.0331643094578
309,-548.0331643097753
310,-548.0331643100844
311,-548.0331643103833
312,-548.033164310674
313,-548.0331643109549
314,-548.0331643112281
315,-548.0331643114931
316,-548.0331643117497
317,-548.0331643119983
318,-548.0331643122399
319,-548.0331643124742
320,-548.0331643127009
321,-548.033164312921
322,-548.0331643131348
323,-548.0331643133419
324,-548.0331643135426
325,-548.033164313737
326,-548.0331643139259
327,-548.0331643141092
328,-548.0331643142865
329,-548.033164314459
330,-548.0331643146262
331,-548.0331643147877
332,-548.033164314945
333,-548.0331643150973
334,-548.0331643152447
335,-548.033164315388
336,-548.033164315527
337,-548.0331643156618
338,-548.0331643157923
339,-548.0331643159192
340,-548.0331643160422
341,-548.0331643161611
342,-548.033164316277
343,-548.0331643163887
344,-548.0331643164973
345,-548.0331643166031
346,-548.0331643167051
347,-548.0331643168038
348,-548.0331643169002
349,-548.0331643169932
350,-548.0331643170838
351,-548.0331643171716
352,-548.0331643172566
353,-548.0331643173391
354,-548.0331643174187
355,-548.0331643174964
356,-548.0331643175715
357,-548.0331643176445
358,-548.0331643177152
359,-548.0331643177835
360,-548.0331643178502
361,-548.0331643179144
362,-548.033164317977
363,-548.0331643180378
364,-548.0331643180966
365,-548.0331643181536
366,-548.0331643182087
367,-548.0331643182626
368,-548.0331643183144
369,-548.0331643183652
370,-548.0331643184143
371,-548.0331643184613
372,-548.033164318507
373,-548.0331643185518
374,-548.0331643185954
375,-548.0331643186373
376,-548.033164318678
377,-548.0331643187175
378,-548.0331643187557
379,-548.0331643187925
380,-548.0331643188288
381,-548.0331643188636
382,-548.0331643188974
383,-548.0331643189303
384,-548.0331643189619
385,-548.0331643189927
386,-548.0331643190231
387,-548.0331643190516
388,-548.0331643190802
389,-548.0331643191071
390,-548.033164319134
391,-548.0331643191594
392,-548.0331643191844
393,-548.0331643192085
394,-548.0331643192318
395,-548.0331643192544
396,-548.0331643192768
397,-548.0331643192978
398,-548.0331643193185
399,-548.0331643193391
400,-548.0331643193584
401,-548.033164319377
402,-548.0331643193953
403,-548.0331643194131
404,-548.0331643194305
405,-548.0331643194469
406,-548.0331643194633
407,-548.0331643194789
408,-548.0331643194946
409,-548.0331643195091
410,-548.0331643195232
411,-548.0331643195376
412,-548.0331643195505
413,-548.0331643195638
414,-548.0331643195766
415,-548.0331643195884
416,-548.0331643196007
417,-548.0331643196122
418,-548.0331643196236
419,-548.0331643196341
420,-548.0331643196448
421,-548.0331643196549
422,-548.0331643196652
423,-548.0331643196747
424,-548.0331643196839
425,-548.0331643196928
426,-548.0331643197014
427,-548.0331643197103
428,-548.0331643197186
429,-548.0331643197267
430,-548.033164319734
431,-548.0331643197419
432,-548.0331643197492
433,-548.033164319756
434,-548.0331643197629
435,-548.0331643197694
436,-548.0331643197759
437,-548.0331643197818
438,-548.0331643197887
439,-548.0331643197944
440,-548.0331643198001
441,-548.0331643198056
442,-548.0331643198107
443,-548.0331643198164
444,-548.0331643198213
445,-548.0331643198261
446,-548.0331643198307
447,-548.0331643198355
448,-548.0331643198398
449,-548.0331643198443
450,-548.0331643198482
451,-548.0331643198526
452,-548.0331643198564
453,-548.03316431986
454,-548.0331643198641
455,-548.0331643198673
456,-548.0331643198709
457,-548.0331643198745
458,-548.033164319878
459,-548.0331643198807
460,-548.0331643198837
461,-548.0331643198866
462,-548.0331643198896
463,-548.0331643198924
464,-548.0331643198955
465,-548.0331643198979
466,-548.0331643199005
467,-548.0331643199032
468,-548.0331643199055
469,-548.0331643199079
470,-548.03316431991
471,-548.0331643199121
472,-548.0331643199145
473,-548.0331643199164
474,-548.0331643199183
475,-548.0331643199205
476,-548.0331643199223
477,-548.0331643199243
478,-548.033164319926
479,-548.033164319928
480,-548.0331643199295
481,-548.0331643199306
482,-548.0331643199324
483,-548.0331643199338
484,-548.0331643199353
485,-548.0331643199372
486,-548.0331643199381
487,-548.0331643199394
488,-548.033164319941
489,-548.0331643199422
490,-548.0331643199432
491,-548.0331643199447
492,-548.033164319946
493,-548.0331643199469
494,-548.033164319948
495,-548.0331643199492
496,-548.03316431995
497,-548.033164319951
498,-548.033164319952
499,-548.0331643199535
500,-548.0331643199539
501,-548.0331643199548
502,-548.033164319956
503,-548.0331643199563
504,-548.0331643199575
505,-548.0331643199584
506,-548.0331643199587
507,-548.0331643199597
508,-548.0331643199603
509,-548.033164319961
510,-548.0331643199614
511,-548.0331643199621
512,-548.0331643199628
513,-548.0331643199634
514,-548.0331643199643
515,-548.0331643199646
516,-548.0331643199655
517,-548.033164319966
518,-548.0331643199661
519,-548.0331643199668
520,-548.0331643199676
521,-548.0331643199679
522,-548.033164319968
523,-548.0331643199684
524,-548.0331643199692
525,-548.0331643199695
526,-548.0331643199697
527,-548.0331643199701
528,-548.0331643199705
529,-548.0331643199711
530,-548.0331643199714
531,-548.0331643199718
532,-548.0331643199721
533,-548.0331643199726
534,-548.0331643199727
535,-548.033164319973
536,-548.0331643199734
537,-548.0331643199738
538,-548.0331643199738
539,-548.0331643199746
540,-548.0331643199744
541,-548.0331643199747
542,-548.0331643199746
543,-548.0331643199751
544,-548.0331643199753
545,-548.0331643199755
546,-548.0331643199758
547,-548.0331643199758
548,-548.0331643199762
549,-548.0331643199763
550,-548.0331643199768
551,-548.0331643199768
552,-548.0331643199771
553,-548.033164319977
554,-548.0331643199776
555,-548.0331643199773
556,-548.0331643199779
557,-548.033164319978
558,-548.0331643199779
559,-548.0331643199781
560,-548.0331643199784
561,-548.0331643199784
562,-548.0331643199786
563,-548.0331643199787
564,-548.0331643199792
565,-548.0331643199794
566,-548.033164319979
567,-548.0331643199794
568,-548.033164319979
569,-548.0331643199792
570,-548.0331643199795
571,-548.03316431998
572,-548.03316431998
573,-548.0331643199797
574,-548.0331643199801
575,-548.03316431998
576,-548.0331643199802
577,-548.0331643199803
578,-548.03316431998
579,-548.0331643199805
580,-548.03316431998
581,-548.0331643199804
582,-548.0331643199803
583,-548.0331643199801
584,-548.0331643199805
585,-548.0331643199812
586,-548.0331643199811
587,-548.033164319981
588,-548.0331643199808
589,-548.0331643199814
590,-548.0331643199811
591,-548.0331643199812
592,-548.0331643199811
593,-548.0331643199813
594,-548.0331643199816
595,-548.0331643199816
596,-548.0331643199812
597,-548.033164319981
598,-548.0331643199813
599,-548.0331643199816
600,-548.0331643199813
601,-548.0331643199817
602,-548.0331643199816
603,-548.0331643199816
604,-548.033164319982
605,-548.0331643199818
606,-548.0331643199814
607,-548.0331643199817
608,-548.0331643199819
609,-548.0331643199821
610,-548.0331643199822
611,-548.0331643199822
612,-548.0331643199819
613,-548.0331643199821
614,-548.0331643199822
615,-548.0331643199822
616,-548.0331643199822
617,-548.0331643199819
618,-548.033164319982
619,-548.0331643199821
620,-548.0331643199821
621,-548.0331643199821
622,-548.0331643199822
623,-548.0331643199821
624,-548.0331643199823
625,-548.0331643199826
626,-548.0331643199822
627,-548.0331643199822
628,-548.0331643199822
629,-548.0331643199825
630,-548.0331643199823
631,-548.0331643199825
632,-548.0331643199825
633,-548.0331643199825
634,-548.0331643199827
635,-548.0331643199828
636,-548.0331643199821
637,-548.0331643199823
638,-548.0331643199825
639,-548.0331643199828
640,-548.0331643199825
641,-548.0331643199822
642,-548.0331643199825
643,-548.0331643199826
644,-548.0331643199823
645,-548.0331643199821
646,-548.0331643199825
647,-548.0331643199822
648,-548.0331643199829
649,-548.0331643199827
650,-548.033164319983
651,-548.0331643199828
652,-548.0331643199823
653,-548.0331643199822
654,-548.0331643199826
655,-548.0331643199829
656,-548.0331643199826
657,-548.0331643199829
658,-548.0331643199823
659,-548.0331643199825
660,-548.0331643199828
661,-548.0331643199825
662,-548.0331643199826
663,-548.0331643199828
664,-548.0331643199829
665,-548.0331643199827
666,-548.033164319983
667,-548.0331643199829
668,-548.0331643199829
669,-548.0331643199829
670,-548.0331643199826
671,-548.0331643199829
672,-548.0331643199827
673,-548.0331643199829
674,-548.0331643199828
675,-548.0331643199829
676,-548.0331643199829
677,-548.0331643199829
678,-548.033164319983
679,-548.0331643199828
680,-548.0331643199829
681,-548.0331643199829
682,-548.0331643199826
683,-548.0331643199829
684,-548.0331643199827
685,-548.0331643199829
686,-548.0331643199828
687,-548.0331643199828
688,-548.0331643199827
689,-548.0331643199827
690,-548.0331643199828
691,-548.0331643199828
692,-548.0331643199827
693,-548.0331643199827
694,-548.033164319983
695,-548.0331643199828
696,-548.0331643199827
697,-548.0331643199833
698,-548.0331643199831
699,-548.0331643199829
700,-548.0331643199831
701,-548.0331643199831
702,-548.0331643199828
703,-548.0331643199828
704,-548.0331643199833
705,-548.0331643199829
706,-548.0331643199833
707,-548.033164319983
708,-548.0331643199829
709,-548.033164319983
710,-548.0331643199829
711,-548.0331643199827
712,-548.0331643199827
713,-548.0331643199828
714,-548.0331643199827
715,-548.0331643199829
716,-548.0331643199828
717,-548.0331643199826
718,-548.0331643199827
719,-548.0331643199826
720,-548.0331643199828
721,-548.0331643199827
722,-548.0331643199827
723,-548.0331643199826
724,-548.0331643199829
725,-548.0331643199828
726,-548.0331643199827
727,-548.0331643199831
728,-548.033164319983
729,-548.033164319983
730,-548.0331643199833
731,-548.033164319983
732,-548.0331643199833
733,-548.033164319983
734,-548.033164319983
735,-548.0331643199835
736,-548.0331643199831
737,-548.0331643199833
738,-548.0331643199829
739,-548.0331643199828
740,-548.0331643199828
741,-548.0331643199831
742,-548.033164319983
743,-548.033164319983
744,-548.0331643199831
745,-548.033164319983
746,-548.033164319983
747,-548.0331643199829
748,-548.0331643199829
749,-548.0331643199829
750,-548.0331643199829
751,-548.0331643199829
752,-548.033164319983
753,-548.0331643199829
754,-548.0331643199833
755,-548.0331643199831
756,-548.0331643199833
757,-548.0331643199831
758,-548.033164319983
759,-548.0331643199833
760,-548.0331643199833
761,-548.033164319983
762,-548.0331643199833
763,-548.0331643199829
764,-548.033164319983
765,-548.0331643199831
766,-548.0331643199828
767,-548.0331643199829
768,-548.0331643199828
769,-548.0331643199833
770,-548.0331643199834
771,-548.033164319983
772,-548.0331643199833
773,-548.0331643199833
774,-548.033164319983
775,-548.0331643199829
776,-548.033164319983
777,-548.0331643199831
778,-548.0331643199831
779,-548.033164319983
780,-548.033164319983
781,-548.0331643199831
782,-548.033164319983
783,-548.0331643199831
784,-548.033164319983
785,-548.0331643199831
786,-548.0331643199828
787,-548.0331643199831
788,-548.0331643199831
789,-548.0331643199828
790,-548.033164319983
791,-548.0331643199831
792,-548.0331643199829
793,-548.0331643199831
794,-548.033164319983
795,-548.0331643199829
796,-548.0331643199828
797,-548.0331643199828
798,-548.033164319983
799,-548.033164319983
800,-548.0331643199831
801,-548.0331643199829
802,-548.033164319983
803,-548.033164319983
804,-548.0331643199829
805,-548.0331643199829
806,-548.0331643199828
807,-548.0331643199829
808,-548.0331643199829
809,-548.0331643199831
810,-548.0331643199828
811,-548.0331643199831
812,-548.033164319983
813,-548.0331643199831
814,-548.0331643199834
815,-548.0331643199829
816,-548.0331643199833
817,-548.0331643199831
818,-548.0331643199829
819,-548.033164319983
820,-548.0331643199829
821,-548.0331643199833
822,-548.0331643199833
823,-548.0331643199831
824,-548.0331643199831
825,-548.033164319983
826,-548.033164319983
827,-548.033164319983
828,-548.0331643199829
829,-548.0331643199827
830,-548.0331643199829
831,-548.0331643199828
832,-548.033164319983
833,-548.033164319983
834,-548.0331643199828
835,-548.0331643199829
836,-548.0331643199831
837,-548.0331643199829
838,-548.0331643199831
839,-548.0331643199833
840,-548.0331643199831
841,-548.0331643199834
842,-548.033164319983
843,-548.033164319983
844,-548.033164319983
845,-548.0331643199831
846,-548.033164319983
847,-548.033164319983
848,-548.0331643199828
849,-548.033164319983
850,-548.033164319983
851,-548.033164319983
852,-548.033164319983
853,-548.0331643199829
854,-548.0331643199831
855,-548.0331643199829
856,-548.0331643199831
857,-548.0331643199828
858,-548.0331643199828
859,-548.033164319983
860,-548.0331643199831
861,-548.0331643199833
862,-548.0331643199829
863,-548.0331643199831
864,-548.0331643199831
865,-548.0331643199829
866,-548.0331643199829
867,-548.0331643199833
868,-548.0331643199833
869,-548.0331643199828
870,-548.0331643199829
871,-548.0331643199829
872,-548.033164319983
873,-548.0331643199831
874,-548.0331643199833
875,-548.033164319983
876,-548.033164319983
877,-548.033164319983
878,-548.033164319983
879,-548.0331643199833
880,-548.0331643199829
881,-548.033164319983
882,-548.0331643199833
883,-548.033164319983
884,-548.0331643199833
885,-548.0331643199827
886,-548.033164319983
887,-548.0331643199833
888,-548.0331643199829
889,-548.0331643199831
890,-548.033164319983
891,-548.033164319983
892,-548.0331643199828
893,-548.0331643199829
894,-548.033164319983
895,-548.0331643199829
896,-548.0331643199831
897,-548.033164319983
898,-548.0331643199829
899,-548.0331643199829
900,-548.033164319983
901,-548.0331643199831
902,-548.033164319983
903,-548.0331643199831
904,-548.0331643199835
905,-548.0331643199829
906,-548.033164319983
907,-548.0331643199829
908,-548.0331643199829
909,-548.0331643199828
910,-548.033164319983
911,-548.0331643199833
912,-548.0331643199829
913,-548.0331643199831
914,-548.0331643199833
915,-548.0331643199831
916,-548.0331643199831
917,-548.033164319983
918,-548.033164319983
919,-548.0331643199831
920,-548.0331643199831
921,-548.033164319983
922,-548.033164319983
923,-548.0331643199831
924,-548.033164319983
925,-548.0331643199829
926,-548.033164319983
927,-548.033164319983
928,-548.0331643199831
929,-548.0331643199833
930,-548.0331643199829
931,-548.0331643199833
932,-548.0331643199831
933,-548.033164319983
934,-548.0331643199829
935,-548.0331643199831
936,-548.033164319983
937,-548.0331643199831
938,-548.033164319983
939,-548.0331643199831
940,-548.0331643199831
941,-548.0331643199834
942,-548.033164319983
943,-548.0331643199829
944,-548.0331643199829
945,-548.0331643199831
946,-548.033164319983
947,-548.0331643199829
948,-548.033164319983
949,-548.0331643199833
950,-548.0331643199833
951,-548.0331643199833
952,-548.0331643199829
953,-548.0331643199833
954,-548.0331643199829
955,-548.0331643199829
956,-548.0331643199831
957,-548.033164319983
958,-548.0331643199833
959,-548.0331643199833
960,-548.0331643199833
961,-548.033164319983
962,-548.0331643199831
963,-548.0331643199833
964,-548.0331643199829
965,-548.0331643199831
966,-548.0331643199831
967,-548.0331643199829
968,-548.0331643199831
969,-548.033164319983
970,-548.033164319983
971,-548.0331643199829
972,-548.0331643199828
973,-548.0331643199831
974,-548.0331643199829
975,-548.033164319983
976,-548.0331643199829
977,-548.033164319983
978,-548.0331643199831
979,-548.033164319983
980,-548.033164319983
981,-548.0331643199833
982,-548.033164319983
983,-548.0331643199831
984,-548.0331643199829
985,-548.0331643199831
986,-548.0331643199835
987,-548.033164319983
988,-548.0331643199835
989,-548.0331643199833
990,-548.0331643199828
991,-548.0331643199833
992,-548.0331643199831
993,-548.033164319983
994,-548.033164319983
995,-548.033164319983
996,-548.0331643199831
997,-548.033164319983
998,-548.0331643199831
999,-548.0331643199831
1000,-548.033164319983
